# LAMMPS data file written by OVITO Pro 3.15.4

2669 atoms
498 bonds
1 atom types
10 bond types

20.0 0.0 0.0 avec
0.0 20.0 0.0 bvec
0.0 0.0 60.0 cvec
0.0 0.0 0.0 abc origin

Atoms  # sphere

463 1 1.0 0.0 5.12069 19.4794 0.499958 0 0 0
138 1 1.0 0.0 6.11982 19.4236 0.499962 0 0 0
139 1 1.0 0.0 7.93002 19.817 0.499926 0 0 0
159 1 1.0 0.0 8.94418 19.8224 0.499944 0 0 0
66 1 1.0 0.0 9.97901 19.4619 0.499873 0 0 0
487 1 1.0 0.0 11.1785 19.4914 0.499944 0 0 0
232 1 1.0 0.0 12.8384 19.4201 0.499995 0 0 0
575 1 1.0 0.0 13.9144 19.6515 0.499995 0 0 0
226 1 1.0 0.0 14.9111 19.7812 0.499996 0 0 0
237 1 1.0 0.0 16.2407 19.8317 0.499961 0 0 0
127 1 1.0 0.0 17.8037 19.4837 0.499958 0 0 0
693 1 1.0 0.0 19.438 19.5048 0.499978 0 0 0
1123 1 1.0 0.0 2.58028 0.595329 1.08913 0 0 0
34 1 1.0 0.0 3.96495 0.557106 1.07216 0 0 0
1148 1 1.0 0.0 5.6577 0.124717 1.04323 0 0 0
1230 1 1.0 0.0 6.44665 0.66711 1.33182 0 0 0
431 1 1.0 0.0 7.87537 0.379583 1.32476 0 0 0
156 1 1.0 0.0 8.83004 0.673138 1.37334 0 0 0
583 1 1.0 0.0 9.61734 0.0740531 1.20302 0 0 0
250 1 1.0 0.0 12.6058 0.287005 1.29195 0 0 0
824 1 1.0 0.0 14.4712 0.140525 1.34659 0 0 0
777 1 1.0 0.0 15.7238 0.0863164 1.36681 0 1 0
1438 1 1.0 0.0 17.5705 0.0375173 1.29926 0 0 0
1166 1 1.0 0.0 1.68524 0.93594 0.801388 0 0 0
833 1 1.0 0.0 4.8472 0.916182 1.38456 0 0 0
397 1 1.0 0.0 7.29615 1.19449 1.34386 0 0 0
758 1 1.0 0.0 9.74068 1.08609 1.36294 0 0 0
609 1 1.0 0.0 10.7469 0.815477 1.32115 0 0 0
894 1 1.0 0.0 11.8103 0.889177 1.35971 0 0 0
668 1 1.0 0.0 12.8322 1.25974 1.34167 0 0 0
438 1 1.0 0.0 13.8566 0.927817 1.25725 0 0 0
658 1 1.0 0.0 15.1201 0.901229 1.33389 0 0 0
798 1 1.0 0.0 16.2839 0.869946 1.09812 0 0 0
1086 1 1.0 0.0 18.096 0.998999 1.33955 0 0 0
2226 1 1.0 0.0 19.468 1.20994 0.910641 0 0 0
1310 1 1.0 0.0 0.123551 1.95736 0.802911 0 0 0
606 1 1.0 0.0 1.52354 1.91319 0.938486 0 0 0
1048 1 1.0 0.0 3.07565 1.83097 1.16835 0 0 0
707 1 1.0 0.0 4.0229 1.52658 1.31036 0 0 0
457 1 1.0 0.0 5.20309 1.8468 1.27556 0 0 0
580 1 1.0 0.0 6.38935 1.6634 1.26776 0 0 0
514 1 1.0 0.0 7.92444 2.1101 1.27778 0 0 0
220 1 1.0 0.0 10.1531 1.99606 1.12755 0 0 0
489 1 1.0 0.0 11.4746 2.14216 1.32649 0 0 0
542 1 1.0 0.0 13.7173 1.91801 1.2476 0 0 0
331 1 1.0 0.0 14.9031 1.87733 1.32419 0 0 0
764 1 1.0 0.0 16.7571 1.75085 1.08854 0 0 0
648 1 1.0 0.0 18.3623 2.08783 1.07854 0 0 0
1194 1 1.0 0.0 2.29208 2.43677 1.30618 0 0 0
794 1 1.0 0.0 4.12503 2.52011 1.36192 0 0 0
187 1 1.0 0.0 9.00874 2.17028 1.34887 0 0 0
344 1 1.0 0.0 12.4132 2.48247 1.27052 0 0 0
644 1 1.0 0.0 13.3421 2.83475 1.38439 0 0 0
612 1 1.0 0.0 14.6964 2.85353 1.38944 0 0 0
413 1 1.0 0.0 15.8052 2.26654 1.00779 0 0 0
1612 1 1.0 0.0 19.4764 2.47478 1.36614 0 0 0
1652 1 1.0 0.0 0.179804 3.18557 1.36602 0 0 0
664 1 1.0 0.0 1.27307 3.19184 1.25244 0 0 0
